Unnamed: 0,RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,RV,logg,[Fe/H],Dist,PQSO,PGal,Pstar,PWD,Pbin,Teff,A0,AG,ABP,ARP,E(BP-RP),GMAG,Rad,Rad-Flame,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,Evol,SpType-ELS,Flags-HS,EWHa,e_EWHa,f_EWHa,Cluster,Cluster_KMeans,Cluster_DBSCAN
84929.0,65.69057113082,39.95398035791,2.2760928789065446e+17,0.0185,0.013,0.3267,0.0211,2.964,2.72,0.031,-1.177,0.02,1.084,13.938518,0.00277,14.901919,0.003153,12.967505,0.003813,12.527173,0.038337,-22.71,2.873,-0.0811,2595.9275,0.0,0.0,0.9999993,0.0,7.3e-07,6039.435,2.9210000000000003,2.2365,2.9258,1.7085,1.2173,-0.3388,9.6127,9.4946,109.32849,2.869,0.414,0.15542334,489.0,3.0,95.0,0.02414,0.02633,0.0,2,2,-1
42457.0,44.30637715306,37.02148012339,1.4217805904267584e+17,0.0196,0.0148,0.7277,0.0206,8.242,7.979,0.026,2.065,0.021,1.058,14.26335,0.002771,14.574198,0.006958,13.713337,0.008463,13.559087,0.086877,41.5,4.1096,-1.2345,1170.9161,0.0,0.0,0.99997497,1e-08,2.504e-05,5793.4155,0.2263,0.1906,0.2398,0.1355,0.1042,3.7148,1.5749,1.7505,3.1054904,1.111,7.263,0.46951196,441.0,3.0,999.0,0.17547,0.04809,0.0,8,8,-1
92930.0,113.57034604446,-0.76238386206,3.0861641136428585e+18,0.013,0.0122,1.0371,0.0167,2.443,-2.36,0.016,0.633,0.013,0.976,12.222562,0.002777,12.341204,0.002985,12.007238,0.003881,11.905615,0.042261,38.18,4.2094,-0.3238,864.6404,0.0,0.0,0.9998444,0.0,0.00015563,7926.226,0.1572,0.1441,0.1728,0.096,0.0768,2.3218,1.5875,1.736,9.486722,1.67,0.818,0.36183503,185.0,0.0,1.0,0.43191,0.0194599999999999,0.0,5,5,-1
74717.0,329.28218700528,79.86941734609,2.285255792151715e+18,0.0172,0.0153,0.7643,0.0164,2.737,2.6830000000000003,0.023,0.539,0.02,1.7719999999999998,13.616959,0.002761,14.053373,0.002939,13.009386,0.003807,12.800977,0.0551799999999999,-78.27,3.897,-0.1167,1308.7115,0.0,0.0,0.99999404,0.0,5.93e-06,7025.609,1.3321,1.1329,1.4119,0.7997,0.6124,1.9096,2.3721,2.3043,12.109497,1.712,1.328,0.4559967,248.0,0.0,999.0,0.32035,0.01916,0.0,0,0,-1
9000.0,42.82132253526,14.65949388185,3.248136448660429e+16,0.0395,0.0328,2.5115,0.0449,11.377,7.057,0.045,-8.924,0.037,1.737,11.431526,0.002819,11.756266,0.003042,10.890723,0.0038369999999999,10.687717,0.017952,-4.29,3.9614,-0.4764,375.7186,0.0,0.0,0.99984413,0.0,0.00015588,6142.0674,0.3804,0.3219,0.4026,0.2285,0.1741,3.2061,1.7345,1.7893,4.1075263,1.3130000000000002,3.438,0.36421525,317.0,2.0,91.0,0.14528,0.03263,0.0,5,5,-1
94674.0,82.9869565629,35.94123816367,1.833879953729156e+17,0.0135,0.0105,1.3933,0.0154,7.789,4.644,0.018,6.254,0.012,0.976,10.467305,0.00276,11.093854,0.002819,9.706201,0.0037939999999999,9.396591,0.004879,29.79,2.1696,-0.9369,670.6698,0.0,0.0,0.9999949,0.0,5.09e-06,4449.965999999999,0.2846,0.218,0.2835,0.1671,0.1164,1.1435,9.8636,10.2003,36.72903,1.261,5.198,0.03354044,878.0,4.0,92.0,0.02181,0.0148199999999999,1.0,5,5,-1
79576.0,267.13650282747,-38.61180165757,4.03973003399212e+18,0.0346,0.0267,0.0691,0.0383,5.33,-4.346,0.037,-3.085,0.025,0.922,15.103012,0.00279,16.322996,0.005111,14.016798,0.003931,13.476860999999998,0.169671,78.5,2.0191,-0.659,5878.0366,0.0,0.0,0.9999817,0.0,1.834e-05,4714.12,2.9616,2.1269,2.8579,1.7019,1.1561,-0.8913,21.1046,22.8705,221.95395,2.801,0.457,0.04583544,993.0,5.0,95.0,-0.25345,0.04046,1.0,2,2,-1
78581.0,114.13679015457,26.143528250760003,8.69016405336663e+17,0.0268,0.0268,0.7802,0.0319,5.255,-2.173,0.033,-4.785,0.032,1.0,11.333808,0.002794,11.313158,0.002901,11.365469,0.003851,11.339442,0.0328339999999999,17.79,4.151,-0.6144,1226.7184,0.0,0.0,0.9999744,1.3e-07,2.543e-05,11143.788,0.0847,0.0825,0.0962,0.0523,0.0439,0.7997,2.0751,2.0698,59.424076,2.7,3.7764345571077382,0.698563,151.0,1.0,1.0,0.4142699999999999,0.02078,0.0,5,5,-1
39949.0,47.19004315748,33.88105029427,1.3765611131506598e+17,0.084,0.0539,0.8490000000000001,0.0826,7.053999999999999,-7.047000000000001,0.106,0.308,0.07,2.684,14.750389000000002,0.002828,15.222898,0.004254,14.089324,0.003973,13.759073999999998,0.083182,-16.87,4.2933,-1.4802,765.6333,0.0,0.0,0.999975,0.0,2.496e-05,5363.409000000001,0.5815,0.4722,0.6039,0.3452,0.2587,4.853,1.1044,1.6366,1.9516494,0.97,12.066,0.5023209,456.0,3.0,93.0,0.1986,0.04256,0.0,8,8,-1
4181.0,77.16050109254,50.97837156154,2.6265281511189235e+17,0.022,0.0152,0.3223,0.0233,4.637,2.745,0.0279999999999999,-3.738,0.025,1.017,11.818315,0.00324,13.416341,0.009204,10.595682,0.005407,10.025964,0.011368,-72.87,0.2644,-0.5192,3413.1636,0.0,0.0,0.9999149,0.0,8.509e-05,3570.4536,1.8224,1.1818,1.6856,1.0037,0.6828,-2.0803,101.6336,69.3237,737.5861,1.924,1.344,0.00478439,1166.0,5.0,91.0,0.18198,0.06213,1.0,4,4,-1
76928.0,268.70989880457,-37.268960986870006,4.037284960648143e+18,0.0187,0.015,0.1271,0.0207,9.31,-5.7170000000000005,0.023,-7.348,0.015,1.061,13.022522,0.003543,14.682102,0.012675,11.797962,0.006483,11.245654,0.019579,2.88,0.3376,-0.61,7814.8516,0.0,0.0,0.9999062,0.0,9.387e-05,3673.0593,2.1241,1.3825,1.9584,1.1786,0.7798,-2.8762,118.0725,115.6752,2190.3398,1.913,1.374,0.00579943,1237.0,5.0,92.0,-0.0328,0.0882299999999999,1.0,4,4,-1
65404.0,28.0717118682,62.93542568381,5.118362047722509e+17,0.0269,0.0291,0.1762,0.0442,0.997,-0.997,0.033,0.002,0.035,1.035,16.37365,0.002788,16.917607999999998,0.0049369999999999,15.644935,0.004517,12.41566552393817,0.06536518378525784,-5.882807750789657,3.9055,-1.0934,4538.6567,0.0,0.0,0.9999958,0.0,4.18e-06,9746.649,2.7601,2.3925,2.9591,1.6545,1.3046,0.6897,2.5214,2.5388,52.627075,2.482,0.382,0.47827157,223.0,1.0,92.0,0.4321,0.05747,0.0,0,0,-1
2457.0,79.8500410379,37.22806454284,1.8710224873075366e+17,0.0892,0.0607,10.5126,0.1056,65.457,13.074000000000002,0.119,-64.138,0.074,4.113,13.848663,0.00279,15.022913,0.003481,12.770781,0.003906,12.241869,0.053179,42.13,4.6122,-0.1179,101.6457,0.0,0.0,1e-06,0.0,0.999999,3693.6584,0.6443,0.4382,0.6199,0.361,0.259,8.3606,0.6073,0.5667,0.053950053,0.5489999999999999,13.117,0.58716106,155.0,5.0,91.0,-0.01621,0.03155,1.0,1,1,-1
80568.0,68.50440415362,35.15081964909,1.7461660699988416e+17,0.0275,0.0175,0.6152,0.0307,1.402,0.555,0.037,-1.287,0.0279999999999999,1.171,14.676767000000002,0.002776,15.758795999999998,0.003942,13.652733,0.003863,13.155474,0.139319,-9.01,3.302,-0.0136,1060.7535,0.0,0.0,0.9999989,0.0,1.1e-06,4846.5127,2.5535,1.8685,2.4836,1.4785,1.005,2.6912,3.741,5.3503,14.010221,1.3219999999999998,4.335,0.1652628,751.0,4.0,94.0,-0.02841,0.03851,1.0,2,2,-1
80957.0,98.21125091624,-14.953886248779998,2.950379547214467e+18,0.0285,0.0354,0.9855,0.0435,1.053,-0.927,0.039,0.5,0.044,2.7110000000000003,11.968658,0.002775,12.153521,0.002849,11.650093,0.003812,11.515406,0.021292,34.91,3.9441,-0.228,979.7754,0.0,0.0,0.999896,0.0,0.00010402,7833.218000000001,0.5402,0.4891,0.5903,0.3287,0.2617,1.5302,2.3174,2.3272,18.361122,1.902,0.904,0.47678554,237.0,0.0,1.0,0.43756,0.0149,0.0,5,5,-1
84884.0,294.19011720551003,19.77948853335,1.8255177855365023e+18,0.0203,0.0232,0.1453,0.0333,4.71,-1.824,0.0289999999999999,-4.342,0.033,1.02,15.685657999999998,0.002782,16.452667,0.0035659999999999,14.80985,0.003951,12.41566552393817,0.06536518378525784,-5.882807750789657,3.7263,-0.7361,3436.0454,0.0,0.0,0.9999993,0.0,7.3e-07,10027.079,3.6729,3.09,3.8827,2.1828,1.7,-0.0836,3.4832,3.5659,115.940926,2.923,0.3279999999999999,0.43660244,266.0,1.0,12.0,0.27976,0.04508,0.0,0,0,-1
15283.0,61.21216081466,18.18127160068,4.706459952461235e+16,0.0208,0.0139,0.7786,0.023,6.138,5.104,0.026,-3.409,0.017,0.941,14.600237,0.002764,15.109746,0.003388,13.914309,0.003843,13.549155,0.134478,38.34,4.1198,-0.5147,1234.6786,0.0,0.0,0.9999905,0.0,9.47e-06,7170.6953,1.7534,1.4764,1.853,1.0485,0.8044,2.6742,1.6348,1.6269999999999998,6.314841,1.513,1.072,0.5042807,188.0,2.0,91.0,0.23413,0.0251699999999999,0.0,8,8,-1
62181.0,79.64034745089,39.28337215241,1.879725422470633e+17,0.01,0.0065,3.0042,0.0128,22.403,11.429,0.015,-19.268,0.012,0.916,12.624555,0.0027649999999999,13.011417,0.002841,12.07466,0.0037939999999999,11.843378,0.010925,22.78,4.3995,-0.0936,323.0542,0.0,0.0,0.9998576,0.0,0.00014241,5584.826999999999,0.212,0.1753,0.2206,0.1269,0.0937,4.8952,0.9593,0.9846,0.8467578000000001,0.919,9.29,0.5573866999999999,313.0,3.0,92.0,0.10945,0.01463,0.0,8,8,-1
34103.0,37.77006045692,21.05781850561,8.896877436363034e+16,0.0162,0.013,1.4136,0.0186,2.292,-2.291,0.021,-0.019,0.017,1.038,12.139325,0.0027719999999999,12.372488,0.002944,11.752754,0.003849,11.621285,0.008768,0.15,4.1221,-0.5664,639.9976,0.0,0.0,0.9999194,0.0,8.055e-05,7163.605,0.4569,0.4045,0.4949,0.2767,0.2182,2.7117,1.6123,1.7634,7.253049400000001,1.546,1.271,0.4792922,210.0,2.0,92.0,0.29608,0.0227,0.0,5,5,-1
31096.0,34.47867747418,25.99638262432,1.0608112666171238e+17,0.0277,0.0226,3.1031,0.0299,26.7,26.392,0.033,-4.046,0.026,1.015,15.069883,0.002798,15.883153,0.003743,14.192302,0.003997,13.914420000000002,0.2062719999999999,30.98,4.6621,0.2542,313.1181,0.0,0.0,0.9996796,0.0,0.00032037,4356.1343,0.6314,0.4653,0.6143,0.3677,0.2467,7.1377,0.6533,0.6675,0.14488317,0.684,9.363,0.70262843,238.0,4.0,92.0,-0.05485,0.0435199999999999,1.0,1,1,-1
9275.0,42.1703483686,15.440004350350002,3.3346302180588544e+16,0.019,0.0138,1.5235,0.0222,19.957,16.604,0.023,11.073,0.016,1.006,13.749949,0.002766,14.097661,0.003132,13.239173,0.003819,13.043257,0.113968,43.17,4.3864,-0.3979,649.4601,0.0,0.0,0.99991286,0.0,8.717e-05,5872.0376,0.1971,0.1653,0.2072,0.1183,0.0889,4.5077,1.0379,1.0157,1.1172149,1.05,2.505,0.58667135,202.0,2.0,94.0,0.13717,0.02847,0.0,8,8,-1
70.0,83.05770825764,40.06608638305,1.908351894867196e+17,0.0168,0.0131,0.1702,0.0183,0.872,0.2239999999999999,0.023,0.843,0.016,1.298,9.642372,0.002882,9.961786,0.003679,9.129629,0.0043729999999999,12.41566552393817,0.06536518378525784,-5.882807750789657,2.8669,-0.8465,4283.3657,0.0,0.0,0.9999931,5e-08,6.85e-06,19516.094,2.2786,2.1045,2.5451,1.3909,1.1542,-5.6112,24.3447,6.850683588393782,114.62855370881368,1.8418721690735889,3.7764345571077382,0.4452329236031985,364.1904393556501,6.0,3.0,-0.05936,0.02349,0.0,5,5,-1
74615.0,70.59411388704001,31.19965511237,1.5953117002764403e+17,0.0351,0.0172,1.1393,0.038,10.936,2.983,0.051,-10.521,0.034,1.016,15.143194,0.002776,15.907016,0.0036119999999999,14.279004,0.003974,13.699908,0.163613,5.46,4.2009,-1.0825,765.4564,0.0,0.0,0.9999902,0.0,9.75e-06,5509.3374,1.8421,1.4402,1.8758,1.0823,0.7934,4.2742,1.3464,1.4976,1.7646481,0.952,13.13,0.49012744,446.0,2.0,92.0,0.14673,0.04882,0.0,8,8,-1
59309.0,308.64457902193,39.819680017340005,2.0646393337948736e+18,0.0075,0.0095,1.0059,0.0103,1.658,0.3939999999999999,0.01,1.611,0.011,0.937,12.735745,0.002761,13.234006,0.002903,12.065243,0.003793,11.75076,0.0196539999999999,0.05,3.902,0.3583,1037.5444,0.0,0.0,0.9999971,0.0,2.93e-06,8759.343,2.363,2.0493,2.5281,1.4196,1.1085,0.618,2.8891,2.7843,40.947304,2.292,0.581,0.5408472,250.0,0.0,1.0,0.52089,0.01372,0.0,5,5,-1
84220.0,62.66380841434,34.05158540251,1.7074481424571226e+17,0.0169,0.0105,1.1966,0.0204,2.195,-0.253,0.021,-2.181,0.0139999999999999,1.052,14.150722,0.002761,14.56872,0.0028829999999999,13.55744,0.0038229999999999,13.330259,0.036016,-13.77,4.3319,-0.3749,750.7617,0.0,0.0,0.99996614,0.0,3.386e-05,6016.7134,0.6856,0.5714,0.7201,0.4102,0.3099,4.2005,1.1414,1.2415,1.7508506999999998,1.07,5.9910000000000005,0.5556893,335.0,2.0,91.0,0.22484,0.0194,0.0,8,8,-1
54465.0,10.63118981294,-7.48821992493,2.523296142554666e+18,0.1527,0.0679,3.7811,0.1695,44.887,-17.666,0.241,-41.264,0.155,4.455,15.485433,0.00312,16.496435,0.004585,14.400254,0.003934,13.833312,0.079252,-9.74,4.5916,0.0086,256.0618,0.0,0.0,1e-06,0.0,0.999999,3868.5059,0.6940000000000001,0.4826,0.6671,0.3935,0.2736,7.8967,0.6559,0.6627,0.08894174,0.607,13.197,0.58431613,294.0,5.0,92.0,0.11209,0.03972,1.0,1,1,-1
34232.0,37.39294717175,22.52673700661,8.936274312384883e+16,0.02,0.0193,1.0312,0.0234,7.887,-4.955,0.0279999999999999,-6.136,0.022,0.994,14.255141,0.002815,14.615953,0.003116,13.713069,0.003902,13.436004999999998,0.119531,-40.63,4.27,-0.7653,911.8597,0.0,0.0,0.99997944,0.0,2.055e-05,6023.0454,0.4673,0.3937,0.4943,0.2801,0.2143,4.0631,1.2277,1.2612,1.8825554,1.092,5.377999999999999,0.53321725,330.0,2.0,999.0,0.20586,0.03566,0.0,8,8,-1
87958.0,70.92419181408,35.64455581248,1.7431478676171738e+17,0.0236,0.0137,0.9875,0.0265,3.649,1.473,0.031,-3.338,0.026,1.032,14.797339,0.002762,15.505975,0.003159,13.965128,0.003836,13.533176,0.058579,-13.97,4.0061,-0.8516,1126.0009,0.0,0.0,0.999996,0.0,3.96e-06,7341.6504,2.6396,2.1633,2.7528,1.5662,1.1864,2.3789,1.8107,1.5609,6.6763306,1.555,0.736,0.4503127999999999,163.0,2.0,91.0,0.26713,0.02268,0.0,0,0,-1
24746.0,17.804312998,66.68260667799,5.2562569548965286e+17,0.2197,0.2391,0.8829,0.3024,6.144,-5.499,0.282,2.739,0.3339999999999999,18.316,14.60092,0.003367,15.41396,0.003191,13.634146,0.003858,13.171489,0.045273,-4.49,2.8118,-0.4051,5141.509,0.0,0.0,0.99999875,0.0,1.29e-06,7197.6006,3.2581,2.6210000000000004,3.3628,1.9198,1.4432,-1.5255,11.4342,10.5693,276.51507999999995,3.752,0.2019999999999999,0.17947708,408.0,0.0,95.0,0.16104,0.0318899999999999,0.0,6,6,-1
80357.0,102.56948054104,-17.292082567589997,2.9460428671985746e+18,0.0213,0.0285,8.8107,0.0364,23.262,-2.45,0.0279999999999999,-23.133000000000003,0.035,1.092,6.615593,0.002766,6.6155610000000005,0.002873,6.584632000000001,0.0038179999999999,6.555762,0.004933,-11.84,4.0742,-1.4775,114.9858,0.0,0.0,0.99331504,1.1e-07,0.00668484,10072.087,0.1181,0.1137,0.1332,0.0727,0.0605,1.168,1.9617,1.9366,34.760048,2.3480000000000003,0.21,0.54102683,156.0,0.0,91.0,0.48176,0.0156199999999999,0.0,5,5,-1
21201.0,59.99795263701,54.33369921183,2.5220154477300954e+17,0.0209,0.0167,1.0327,0.0279999999999999,0.618,-0.0139999999999999,0.03,-0.618,0.026,1.636,11.258344,0.002777,11.64924,0.002809,10.68381,0.0037869999999999,10.426049,0.009192,-4.51,3.7062,-0.3214,1025.5769,0.0,0.0,0.99999523,0.0,4.78e-06,11310.655,2.2115,1.9857,2.4178,1.3382,1.0797,-0.7923,4.2011,3.9245,227.03275,3.452,0.214,0.5081986,268.0,1.0,3.0,0.2677,0.00829,0.0,5,5,-1
84751.0,61.75398852917,35.23701621168,1.7111995386815386e+17,0.0217,0.0133,1.2581,0.0259,1.541,-0.644,0.032,-1.4,0.02,1.039,14.649151000000002,0.002763,15.087862,0.003055,14.037862,0.003863,13.860554,0.105877,-34.03,4.3697,-0.8712,755.7475,0.0,0.0,0.9999706,0.0,2.94e-05,5508.8384,0.4685,0.3844,0.4882,0.2792,0.2091,4.8684,1.0214,1.0414,0.8958421999999998,0.884,13.246,0.5579679,358.0,2.0,92.0,0.06239,0.02831,0.0,8,8,-1
29403.0,35.17132686627,22.64359451789,1.000994398092338e+17,0.0192,0.016,2.3936,0.0206,2.057,-1.717,0.026,-1.134,0.02,1.117,14.247305,0.002769,14.749098000000002,0.003338,13.584829,0.003944,13.301829,0.07897,4.82,4.5571,-0.1417,412.1075,0.0,0.0,0.9998262,0.0,0.00017382,5015.685,0.2859,0.2274,0.2905,0.1698,0.1207,5.9438,0.7652,0.762,0.33301196,0.836,2.418,0.64253926,144.0,4.0,93.0,0.0805,0.0345,0.0,8,8,-1
21037.0,57.17771853402,51.91633743318,2.515777480239972e+17,0.0351,0.0297,0.429,0.0468,1.242,1.092,0.047,-0.5920000000000001,0.045,1.6269999999999998,15.375139,0.002791,16.052448000000002,0.004118,14.549435999999998,0.003995,12.41566552393817,0.06536518378525784,-5.882807750789657,3.7514,-0.46,3059.8987,0.0,0.0,0.9999993,0.0,7.3e-07,9757.025,3.324,2.8256,3.5306,1.9815,1.5491,0.1162,3.2523,3.3028,90.33497,2.764,0.368,0.43629172,259.0,1.0,93.0,0.2616699999999999,0.03777,0.0,0,0,-1
34624.0,27.75055527513,16.49426619768,9.059615035621645e+16,0.0192,0.0131,1.4569,0.0198,7.779,-7.332000000000001,0.024,-2.6,0.019,1.028,13.341244,0.002763,13.690535,0.002973,12.82661,0.003827,12.656208,0.070925,-64.13,4.2726,-0.0765,659.5598,0.0,0.0,0.9998432,0.0,0.00015684,5758.2544,0.1694,0.1416,0.1775,0.1016,0.0759,4.1121,1.3002,1.3342,1.6445119,0.959,12.054,0.5637717,408.0,2.0,999.0,0.14539,0.02566,0.0,8,8,-1
55918.0,289.70950116378,31.64817386265,2.0399973197205952e+18,0.0116,0.0159,0.9318,0.0177,4.362,-0.501,0.015,-4.333,0.019,1.162,11.46262,0.002788,11.577508,0.002866,11.259741,0.003796,11.160426,0.011274,3.68,3.9212,0.1264,1132.0862,0.0,0.0,0.99990034,0.0,9.969e-05,8807.237,0.5082,0.4741,0.5634,0.3109,0.2524,0.7262,2.7478,2.5023,33.912643,2.213,0.5760000000000001,0.5415451,234.0,0.0,1.0,0.48062,0.01146,0.0,5,5,-1
82031.0,59.56283764773001,32.25959052738,1.6880870740723738e+17,0.0179,0.012,0.7284,0.0219,8.695,8.522,0.025,1.725,0.017,1.047,14.549779,0.002763,14.919121,0.002991,13.994542,0.0038729999999999,13.837297,0.091033,-33.08,4.1154,-0.9548,1230.0099,0.0,0.0,0.9999959,0.0,4.11e-06,6608.5767,0.8233,0.7023,0.8777,0.4942,0.3835,3.3941,1.3989,1.4918,3.8034375,1.3259999999999998,1.974,0.42066678,222.0,2.0,91.0,0.25008,0.0255199999999999,0.0,8,8,-1
86056.0,60.62171073127,40.83721927512,2.302759085265248e+17,0.0413,0.0269,3.2886,0.0484,28.557,-9.094,0.051,-27.07,0.04,3.346,12.20067,0.002763,12.603992,0.002845,11.619952,0.0037909999999999,11.380307,0.0101409999999999,-34.36,4.3437,-0.5733,271.6839,0.0,0.0,0.9999556,0.0,4.441e-05,5930.8096,0.5438,0.4526,0.5706,0.3254,0.2452,4.5811,0.9908,1.2358,1.1237175,0.948,10.815,0.14470288,380.0,3.0,92.0,0.13162,0.01243,0.0,8,8,-1
87505.0,70.47538711681,34.35840240400999,1.7362584394370304e+17,0.027,0.0139999999999999,1.7042,0.03,3.667,0.75,0.036,-3.59,0.0279999999999999,1.89,13.896666,0.002766,14.752742,0.002957,12.979312,0.003826,12.547481,0.045709,-46.89,4.0723,-0.5822,626.2138,0.0,0.0,0.9999956,0.0,4.4e-06,7420.416999999999,3.2451,2.6104,3.3507,1.9156,1.435,2.3052,1.8265,1.6661,7.572383,1.5830000000000002,0.916,0.5068476,184.0,2.0,94.0,0.22436,0.02157,0.0,0,0,-1
11040.0,57.268761168930006,19.34006956736,5.098762265181747e+16,0.0158,0.0111,5.3227,0.0175,43.18600000000001,-42.783,0.02,5.884,0.0139999999999999,1.108,10.87914,0.002764,11.248714,0.0028239999999999,10.335807,0.003795,10.124975,0.007543,-9.67,4.2154,-0.2662,186.234,0.0,0.0,0.99981314,0.0,0.0001869,5798.5063,0.3287,0.2744,0.3448,0.1969,0.1479,4.2468,1.1991,1.2033,1.4758161,0.989,9.202,0.4574835999999999,359.0,3.0,91.0,0.13033,0.01264,0.0,5,5,-1
22472.0,37.80845865105,19.3398165682,8.645694004990464e+16,0.0142,0.012,1.7231,0.0167,19.12,4.351,0.017,-18.618,0.0139999999999999,0.99,13.511992,0.002761,13.906216,0.0030629999999999,12.947607,0.003824,12.679088,0.053812,-61.71,4.2999,-0.3428,540.4193,0.0,0.0,0.99993235,0.0,6.759999999999999e-05,5838.915,0.4558,0.3797,0.478,0.2728,0.2052,4.4649,1.0709,1.1261,1.3266790000000002,1.001,7.415,0.49172297,332.0,3.0,92.0,0.13229,0.02474,0.0,8,8,-1
89656.0,314.07185898998,40.65797194715999,1.8733445828209674e+18,0.0153,0.0174,1.9364,0.0202,2.722,0.9,0.019,-2.568,0.021,1.001,8.980936,0.002767,8.982629,0.002822,8.947921000000001,0.0038009999999999,8.914464,0.011378,-8.41,3.9016,-0.9894,475.9361,0.0,0.0,0.99320966,7e-08,0.00679023,10355.863,0.1703,0.1643,0.1925,0.1049,0.0876,0.4064,2.6904,2.9247,88.643524,2.7960000000000003,0.312,0.50338477,239.0,1.0,1.0,0.47735,0.01551,0.0,5,5,-1
30138.0,314.85686018198,27.55312195362,1.84593152454793e+18,0.0124,0.0148,5.7010000000000005,0.0205,135.882,76.997,0.017,-111.961,0.02,1.027,14.866753,0.002768,15.797759,0.003393,13.90148,0.003819,13.653913,0.074999,-46.39,4.6063,-0.6609999999999999,177.0693,0.0,0.0,0.99648726,0.0,0.00351277,3701.5425,0.1904,0.1341,0.1825,0.1086,0.0739,8.4996,0.54,0.5363,0.049470417,0.5379999999999999,12.792,0.53686935,151.0,5.0,95.0,0.22364,0.02633,1.0,1,1,-1
57718.0,307.55626284235,34.645296270749995,2.0561524097103565e+18,0.0121,0.0144,1.3999,0.0174,15.009,-8.389,0.016,-12.446,0.018,1.103,11.29413,0.002797,11.458045,0.002903,11.01326,0.003826,10.890201,0.007613,-7.09,4.0139,-0.5545,674.428,0.0,0.0,0.9998762,0.0,0.0001238,7844.178000000001,0.4088,0.3721,0.4482,0.2489,0.1993,1.7821,2.0775,2.1353,15.5946045,1.841,0.9,0.5015914,223.0,0.0,1.0,0.3880699999999999,0.01164,0.0,5,5,-1
95703.0,108.84656861131,-2.73537263614,3.1082060919702216e+18,0.1155,0.1142,0.9618,0.1452,2.832,-2.077,0.144,-1.925,0.134,7.079,11.146355,0.002874,11.203307,0.002881,11.03272,0.003805,10.977661,0.040235,6.62,4.2982,-0.1058,682.7312,0.0,0.0,0.99981177,1e-08,0.00018818,9407.062,0.3117,0.2955,0.3485,0.1915,0.157,1.6733,1.6431,2.4745,42.87749,2.356,0.436,0.77169394,223.0,0.0,1.0,0.45225,0.01688,0.0,5,5,-1
76802.0,269.11994039472,-37.37631568545,4.0372219448853023e+18,0.0247,0.0207,0.0751,0.0295,9.658,-4.507,0.0289999999999999,-8.542,0.021,0.885,14.761364000000002,0.00279,15.9255,0.003903,13.696023,0.003949,13.241473999999998,0.154044,-116.52,2.5361,-0.2852,3156.911,0.0,0.0,0.9999658,0.0,3.421e-05,4892.4785,2.8376,2.0569,2.747,1.6374,1.1099,0.1446,11.8423,30.753,417.1565,3.8,0.203,0.07071457,719.0,5.0,94.0,-0.27364,0.03516,1.0,2,2,-1
12976.0,77.04348350245999,43.88185606331,2.02545920335792e+17,0.0246,0.0161,0.3352,0.0268,2.995,2.107,0.035,-2.128,0.026,1.7719999999999998,13.647429,0.002774,13.839619,0.004105,13.165716,0.005078,12.41566552393817,0.06536518378525784,-5.882807750789657,3.8497,-1.0125,2604.1020000000003,1e-08,0.0,0.99996626,2e-08,3.373e-05,10586.424,1.4937,1.3709,1.6486,0.9087,0.7399,0.1663,2.9354,3.0067,103.36974,2.912,0.286,0.481878,241.0,1.0,11.0,0.5161600000000001,0.0637,0.0,0,0,-1
78833.0,65.50933201269,29.61645378828,1.6523918156459763e+17,0.0202,0.0126,0.9307,0.022,1.659,-1.658,0.0279999999999999,0.055,0.02,0.971,14.285654999999998,0.002764,14.72631,0.002967,13.672151,0.003924,13.602193,0.1097109999999999,12.62,3.9386,-0.2449,1221.9388,0.0,0.0,0.999983,0.0,1.701e-05,5879.1597,0.7057,0.5838,0.7373,0.4216,0.3158,3.2558,1.8302,1.5438,2.522555,1.069,7.957999999999999,0.38462925,415.0,2.0,92.0,0.18232,0.02853,0.0,8,8,-1
10947.0,75.87910577488,40.86226412746,2.008650032777957e+17,0.0299,0.0186,0.2818,0.0324,0.773,0.59,0.044,-0.5,0.032,0.989,15.301841,0.002786,15.545817,0.003402,14.889529,0.003954,12.41566552393817,0.06536518378525784,-5.882807750789657,4.1121,-1.4738,4037.761,0.0,0.0,0.9999774,0.0,2.263e-05,11278.178,1.5184,1.3974,1.6787,0.9249,0.7539,0.866,2.0217,2.0021,58.573780000000006,2.7110000000000003,3.7764345571077382,0.62703246,138.0,1.0,92.0,0.39816,0.04251,0.0,0,0,-1
56772.0,63.84886997766,37.21251313426,1.7769664830929894e+17,0.0145,0.0093,2.3525,0.0174,1.551,1.149,0.019,1.041,0.012,0.988,13.608876,0.002769,14.075351,0.002933,12.974201,0.0038619999999999,12.797489,0.0417439999999999,-16.65,4.4386,-0.3539,408.6399,0.0,0.0,0.9999629,0.0,3.706e-05,5694.649,0.6867,0.5627,0.7137,0.4095,0.3041,4.9851,0.8899,0.9128,0.78434676,1.004,1.252,0.5658508000000001,143.0,3.0,92.0,0.07719,0.01851,0.0,8,8,-1
